TransactionAmount,PreviousTransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionDate,Cluster,Cluster_Label
519.62,1891,0,42,2,71.0,2,40.0,1.0,4159.33,14,0,Low_Risk_Regular
738.68,408,1,6,2,50.0,0,124.0,1.0,14352.33,316,2,Medium_Risk_Standard
151.14,865,1,22,2,64.0,2,38.0,1.0,2156.54,316,1,High_Value_Premium
444.52,556,1,21,2,27.0,1,17.0,1.0,5424.6,35,0,Low_Risk_Regular
5.29,417,1,16,2,52.0,0,276.0,1.0,11263.89,171,2,Medium_Risk_Standard
97.63,750,0,25,2,48.0,0,127.0,1.0,12467.31,286,2,Medium_Risk_Standard
256.95,703,1,36,1,26.0,1,71.0,1.0,2531.24,107,1,High_Value_Premium
734.86,1999,0,4,1,48.0,1,290.0,1.0,6242.03,146,0,Low_Risk_Regular
1250.94,370,1,8,0,36.0,0,107.0,2.0,11565.97,130,2,Medium_Risk_Standard
84.28,932,1,22,1,39.0,0,142.0,1.0,13586.06,77,2,Medium_Risk_Standard
202.49,2109,0,41,0,48.0,1,69.0,1.0,7447.1,125,0,Low_Risk_Regular
154.99,1365,1,23,1,25.0,3,53.0,1.0,1419.31,103,1,High_Value_Premium
481.53,1468,1,1,1,58.0,2,277.0,1.0,6142.54,330,0,Low_Risk_Regular
172.92,1364,1,24,2,20.0,3,212.0,1.0,416.37,111,1,High_Value_Premium
275.59,1629,0,30,1,53.0,2,238.0,1.0,6313.22,229,0,Low_Risk_Regular
207.2,2125,1,8,2,60.0,1,133.0,1.0,8092.94,0,0,Low_Risk_Regular
136.82,1353,1,6,1,31.0,1,14.0,1.0,6229.13,100,0,Low_Risk_Regular
624.0,273,1,15,1,26.0,1,132.0,5.0,4976.18,318,0,Low_Risk_Regular
10.15,323,1,2,0,59.0,0,58.0,5.0,7155.04,276,0,Low_Risk_Regular
26.3,2021,1,41,0,32.0,0,33.0,1.0,7473.73,185,0,Low_Risk_Regular
319.5,916,0,41,1,29.0,1,69.0,1.0,2366.3,261,1,High_Value_Premium
182.42,491,1,18,1,51.0,2,137.0,1.0,3051.29,257,1,High_Value_Premium
716.62,575,1,1,0,44.0,0,241.0,1.0,6987.4,222,0,Low_Risk_Regular
222.96,496,0,14,0,65.0,0,150.0,1.0,7370.41,357,0,Low_Risk_Regular
79.77,130,1,37,0,68.0,2,167.0,1.0,5010.31,141,0,Low_Risk_Regular
592.24,1664,1,40,0,52.0,0,140.0,1.0,9817.05,57,2,Medium_Risk_Standard
200.19,1133,0,35,1,52.0,2,108.0,1.0,4389.96,353,0,Low_Risk_Regular
343.88,2011,1,26,2,63.0,2,97.0,1.0,6486.18,337,0,Low_Risk_Regular
162.1,1987,1,25,1,41.0,1,151.0,1.0,8576.65,106,0,Low_Risk_Regular
36.12,1941,1,15,2,22.0,3,234.0,1.0,1593.03,108,1,High_Value_Premium
354.91,2042,1,4,0,74.0,2,191.0,1.0,3872.55,165,1,High_Value_Premium
38.41,590,1,10,0,40.0,0,117.0,1.0,9129.68,64,2,Medium_Risk_Standard
13.3,892,1,35,0,23.0,3,63.0,1.0,213.0,174,1,High_Value_Premium
189.65,1541,1,5,0,21.0,3,60.0,1.0,8457.09,277,0,Low_Risk_Regular
255.32,1471,1,3,0,80.0,2,27.0,1.0,6290.62,66,0,Low_Risk_Regular
230.51,284,0,22,1,51.0,1,56.0,1.0,9522.37,265,2,Medium_Risk_Standard
237.74,939,1,40,0,61.0,0,152.0,1.0,11795.12,243,2,Medium_Risk_Standard
85.01,136,0,32,0,25.0,3,157.0,1.0,1299.4,155,1,High_Value_Premium
444.47,82,1,38,2,57.0,2,61.0,1.0,6062.94,258,0,Low_Risk_Regular
55.98,1544,0,18,1,24.0,3,87.0,1.0,7047.04,340,0,Low_Risk_Regular
54.91,235,0,8,0,41.0,1,275.0,1.0,7927.27,62,0,Low_Risk_Regular
1047.69,1661,1,2,2,20.0,3,139.0,1.0,1889.78,258,1,High_Value_Premium
393.74,1974,1,5,2,26.0,3,90.0,1.0,1769.06,29,1,High_Value_Premium
515.57,12,1,8,0,27.0,1,56.0,1.0,9269.67,31,2,Medium_Risk_Standard
332.15,1670,1,9,0,59.0,0,105.0,1.0,9749.46,53,2,Medium_Risk_Standard
177.94,1555,1,25,2,19.0,3,173.0,1.0,123.24,305,1,High_Value_Premium
1431.54,2010,1,32,2,20.0,3,84.0,1.0,1171.98,138,1,High_Value_Premium
240.03,358,1,1,2,33.0,1,31.0,1.0,7807.73,198,0,Low_Risk_Regular
474.77,1611,1,4,2,46.0,1,284.0,1.0,8494.53,1,0,Low_Risk_Regular
451.7,375,1,6,2,29.0,1,103.0,1.0,8994.67,267,0,Low_Risk_Regular
243.85,2061,1,29,1,39.0,1,43.0,1.0,4576.78,150,0,Low_Risk_Regular
435.08,1149,1,37,2,55.0,1,78.0,1.0,2103.41,291,1,High_Value_Premium
127.78,662,1,24,0,20.0,3,170.0,1.0,1046.66,243,1,High_Value_Premium
23.14,1841,0,23,2,47.0,0,93.0,1.0,10536.54,178,2,Medium_Risk_Standard
545.87,7,1,24,1,27.0,1,41.0,1.0,4860.01,201,0,Low_Risk_Regular
21.21,1962,1,26,2,55.0,1,37.0,1.0,9575.42,55,2,Medium_Risk_Standard
423.53,1267,0,18,1,50.0,0,81.0,1.0,5453.4,60,0,Low_Risk_Regular
114.15,306,1,1,0,19.0,3,52.0,1.0,1612.4,135,1,High_Value_Premium
275.98,2033,0,42,2,72.0,2,67.0,1.0,6151.05,53,0,Low_Risk_Regular
590.68,1547,1,42,1,27.0,3,23.0,1.0,852.2,172,1,High_Value_Premium
152.42,1712,1,38,0,42.0,0,176.0,1.0,9141.79,354,2,Medium_Risk_Standard
395.77,346,0,12,1,43.0,0,118.0,1.0,6425.99,114,0,Low_Risk_Regular
615.16,198,1,4,2,26.0,3,140.0,1.0,214.61,14,1,High_Value_Premium
207.82,363,0,19,2,19.0,3,30.0,1.0,229.02,39,1,High_Value_Premium
220.52,897,1,39,0,57.0,2,152.0,1.0,1793.09,56,1,High_Value_Premium
281.47,1314,1,30,0,34.0,1,142.0,1.0,4437.48,289,0,Low_Risk_Regular
57.91,1931,0,34,1,58.0,1,97.0,1.0,3641.06,40,1,High_Value_Premium
30.48,1966,0,39,1,32.0,0,78.0,1.0,11481.85,75,2,Medium_Risk_Standard
1152.58,1473,1,2,1,65.0,2,180.0,1.0,7567.17,321,0,Low_Risk_Regular
424.47,339,1,28,2,22.0,3,116.0,1.0,5491.55,140,0,Low_Risk_Regular
228.4,28,1,29,0,67.0,0,116.0,1.0,9598.43,193,2,Medium_Risk_Standard
67.17,1058,1,39,2,63.0,0,48.0,1.0,14410.44,152,2,Medium_Risk_Standard
118.69,254,1,29,2,33.0,0,296.0,1.0,749.34,217,1,High_Value_Premium
221.33,1689,1,21,0,27.0,3,276.0,1.0,1185.43,208,1,High_Value_Premium
252.31,523,0,39,0,26.0,3,172.0,1.0,1584.6,343,1,High_Value_Premium
433.53,1696,1,30,1,38.0,0,231.0,1.0,6368.32,165,0,Low_Risk_Regular
178.26,1667,1,28,0,59.0,2,59.0,1.0,1137.13,148,1,High_Value_Premium
237.0,230,1,40,2,49.0,0,115.0,1.0,14021.4,110,2,Medium_Risk_Standard
1169.59,2088,1,27,2,28.0,3,114.0,1.0,5946.45,309,0,Low_Risk_Regular
347.63,2025,0,6,2,25.0,3,272.0,1.0,1400.04,136,1,High_Value_Premium
517.68,561,1,29,0,31.0,0,24.0,1.0,11305.81,103,2,Medium_Risk_Standard
36.25,1926,1,40,1,52.0,0,76.0,1.0,193.06,226,1,High_Value_Premium
46.53,1003,1,37,0,42.0,1,34.0,1.0,4468.12,59,0,Low_Risk_Regular
207.47,1591,1,24,0,53.0,0,12.0,1.0,1688.9,38,1,High_Value_Premium
199.7,554,1,16,0,43.0,1,285.0,1.0,7574.45,155,0,Low_Risk_Regular
307.89,1085,0,26,2,62.0,2,90.0,1.0,2637.55,310,1,High_Value_Premium
403.63,912,1,19,1,31.0,1,167.0,3.0,3304.02,95,1,High_Value_Premium
20.06,631,1,22,0,27.0,3,144.0,1.0,445.21,218,1,High_Value_Premium
236.57,1399,1,34,0,79.0,2,112.0,1.0,3488.77,8,1,High_Value_Premium
0.32,1228,1,4,0,39.0,1,136.0,1.0,7158.58,214,0,Low_Risk_Regular
14.28,1482,1,31,0,23.0,3,81.0,1.0,1597.51,60,1,High_Value_Premium
232.35,748,0,1,1,33.0,1,153.0,1.0,4186.25,119,0,Low_Risk_Regular
317.53,337,1,24,2,44.0,1,104.0,1.0,6237.68,16,0,Low_Risk_Regular
74.67,763,1,16,0,43.0,1,283.0,1.0,3449.35,277,1,High_Value_Premium
65.01,1725,0,2,2,29.0,0,67.0,1.0,10235.19,183,2,Medium_Risk_Standard
0.45,1179,1,18,1,34.0,1,172.0,1.0,8670.23,226,0,Low_Risk_Regular
364.13,185,1,13,0,63.0,0,61.0,1.0,8198.0,240,0,Low_Risk_Regular
15.81,387,1,28,1,69.0,0,11.0,4.0,8384.85,342,0,Low_Risk_Regular
222.66,1036,1,11,2,39.0,0,88.0,1.0,14466.38,266,2,Medium_Risk_Standard
638.24,421,1,31,1,48.0,1,64.0,1.0,5695.78,325,0,Low_Risk_Regular
241.21,1542,1,29,0,31.0,1,108.0,1.0,1220.86,173,1,High_Value_Premium
171.16,1572,1,27,2,51.0,2,42.0,1.0,6126.5,278,0,Low_Risk_Regular
37.65,1551,0,38,2,27.0,3,109.0,1.0,411.78,278,1,High_Value_Premium
25.77,1584,1,22,2,68.0,2,18.0,1.0,4331.54,17,0,Low_Risk_Regular
789.8,1083,1,17,0,40.0,0,94.0,1.0,13948.09,69,2,Medium_Risk_Standard
1454.52,1531,1,24,0,27.0,3,20.0,1.0,1189.03,55,1,High_Value_Premium
806.97,410,1,39,2,25.0,3,11.0,1.0,102.2,150,1,High_Value_Premium
490.82,869,1,18,0,26.0,1,114.0,1.0,8704.27,198,0,Low_Risk_Regular
1021.38,153,1,11,1,61.0,0,125.0,1.0,6223.26,143,0,Low_Risk_Regular
311.28,799,1,1,1,49.0,0,198.0,1.0,135.96,170,1,High_Value_Premium
85.03,581,1,36,0,51.0,2,48.0,1.0,4597.57,36,0,Low_Risk_Regular
307.75,598,1,11,1,64.0,0,63.0,1.0,1061.58,220,1,High_Value_Premium
333.67,1075,1,13,2,36.0,1,68.0,1.0,9238.08,141,2,Medium_Risk_Standard
589.89,1702,1,17,1,56.0,1,213.0,3.0,9404.63,339,2,Medium_Risk_Standard
372.08,399,1,15,1,66.0,0,63.0,1.0,13330.74,351,2,Medium_Risk_Standard
502.9,1498,0,14,2,26.0,3,141.0,1.0,341.24,137,1,High_Value_Premium
103.81,1564,1,28,0,36.0,0,34.0,1.0,7044.63,330,0,Low_Risk_Regular
69.43,205,1,19,0,30.0,1,162.0,1.0,9281.85,128,2,Medium_Risk_Standard
110.4,1528,0,36,0,56.0,0,62.0,1.0,8639.36,130,0,Low_Risk_Regular
251.8,541,1,23,0,62.0,0,102.0,1.0,11796.66,232,2,Medium_Risk_Standard
334.07,1278,1,27,1,59.0,1,200.0,1.0,7306.79,245,0,Low_Risk_Regular
52.44,1434,1,33,2,27.0,3,87.0,1.0,3157.75,188,1,High_Value_Premium
1030.85,1412,1,36,0,25.0,3,39.0,1.0,1941.8,277,1,High_Value_Premium
141.37,1145,1,10,2,46.0,1,77.0,1.0,1019.77,317,1,High_Value_Premium
211.7,1824,0,6,2,50.0,0,205.0,1.0,12272.78,45,2,Medium_Risk_Standard
61.4,161,1,38,1,41.0,1,20.0,2.0,7892.87,124,0,Low_Risk_Regular
308.23,613,1,19,0,60.0,2,23.0,1.0,4150.63,311,0,Low_Risk_Regular
111.41,2107,1,6,1,21.0,3,181.0,1.0,1204.11,260,1,High_Value_Premium
675.49,454,1,5,0,61.0,2,159.0,1.0,1893.0,263,1,High_Value_Premium
294.61,1576,1,29,1,60.0,2,74.0,1.0,7375.59,70,0,Low_Risk_Regular
106.43,620,0,31,0,52.0,1,164.0,1.0,9403.12,252,2,Medium_Risk_Standard
381.52,1868,1,39,2,36.0,0,79.0,1.0,5798.92,283,0,Low_Risk_Regular
1142.76,456,0,15,2,25.0,3,71.0,1.0,1498.93,220,1,High_Value_Premium
5.66,1977,1,14,1,40.0,1,33.0,1.0,5434.64,319,0,Low_Risk_Regular
209.09,1802,1,41,0,48.0,0,203.0,1.0,9100.81,8,2,Medium_Risk_Standard
521.81,1848,1,41,0,47.0,1,34.0,1.0,4750.96,64,0,Low_Risk_Regular
588.36,40,1,5,2,33.0,1,134.0,1.0,8434.99,239,0,Low_Risk_Regular
146.67,1756,1,0,2,20.0,3,273.0,1.0,1569.75,282,1,High_Value_Premium
176.52,453,0,36,2,73.0,2,94.0,5.0,7132.08,138,0,Low_Risk_Regular
57.34,1709,1,1,2,27.0,3,81.0,1.0,1100.64,239,1,High_Value_Premium
294.77,1631,1,30,2,77.0,2,101.0,1.0,2272.17,219,1,High_Value_Premium
162.59,313,1,16,1,64.0,2,19.0,1.0,7104.83,143,0,Low_Risk_Regular
56.15,2114,1,26,1,31.0,0,77.0,1.0,13265.92,160,2,Medium_Risk_Standard
524.55,1505,1,12,0,39.0,0,175.0,1.0,8292.75,37,0,Low_Risk_Regular
535.4,749,1,36,1,23.0,3,110.0,1.0,651.84,147,1,High_Value_Premium
56.84,1294,1,33,0,45.0,1,185.0,1.0,7977.78,210,0,Low_Risk_Regular
124.05,1729,0,0,1,61.0,0,220.0,1.0,7009.54,345,0,Low_Risk_Regular
802.89,1374,1,6,0,19.0,3,175.0,1.0,1973.63,293,1,High_Value_Premium
193.16,564,1,5,0,64.0,2,109.0,1.0,2304.56,50,1,High_Value_Premium
541.52,1037,0,16,1,48.0,1,161.0,1.0,6087.24,133,0,Low_Risk_Regular
20.17,9,1,35,0,77.0,2,86.0,1.0,3869.37,136,1,High_Value_Premium
35.98,1309,0,26,1,40.0,0,133.0,1.0,11147.34,36,2,Medium_Risk_Standard
273.24,2020,1,14,1,51.0,2,173.0,1.0,2202.21,222,1,High_Value_Premium
663.45,2022,1,0,0,67.0,2,147.0,1.0,5897.29,316,0,Low_Risk_Regular
343.86,240,1,5,1,57.0,1,70.0,1.0,3278.65,205,1,High_Value_Premium
69.38,63,1,11,1,69.0,0,280.0,2.0,12072.11,288,2,Medium_Risk_Standard
75.43,1284,1,14,0,77.0,2,266.0,1.0,1441.86,295,1,High_Value_Premium
86.79,125,1,13,1,33.0,0,166.0,1.0,8795.37,85,0,Low_Risk_Regular
1105.88,404,1,29,0,34.0,1,36.0,1.0,2636.32,298,1,High_Value_Premium
14.1,2089,1,21,1,45.0,1,73.0,1.0,6949.21,113,0,Low_Risk_Regular
63.33,2103,0,21,1,23.0,3,124.0,1.0,792.33,338,1,High_Value_Premium
606.27,1001,1,21,1,29.0,0,42.0,1.0,9668.78,190,2,Medium_Risk_Standard
4.47,1285,1,3,1,27.0,3,132.0,1.0,1381.75,241,1,High_Value_Premium
338.69,1722,1,41,1,18.0,3,169.0,1.0,1137.89,9,1,High_Value_Premium
97.73,847,1,34,1,69.0,0,156.0,1.0,7885.21,124,0,Low_Risk_Regular
27.61,423,0,13,0,54.0,2,26.0,1.0,3679.64,173,1,High_Value_Premium
284.17,824,1,22,0,51.0,2,189.0,1.0,3479.56,102,1,High_Value_Premium
76.21,61,1,20,1,22.0,3,69.0,1.0,664.93,260,1,High_Value_Premium
584.51,1351,1,10,0,74.0,2,76.0,1.0,3254.56,146,1,High_Value_Premium
432.18,783,1,19,1,18.0,3,162.0,1.0,678.83,127,1,High_Value_Premium
134.55,1614,1,38,2,59.0,0,165.0,1.0,14852.42,122,2,Medium_Risk_Standard
61.66,229,1,34,0,26.0,3,86.0,1.0,5705.4,25,0,Low_Risk_Regular
12.35,211,1,14,1,25.0,3,22.0,1.0,1846.85,288,1,High_Value_Premium
213.25,325,1,37,1,25.0,3,63.0,1.0,677.79,100,1,High_Value_Premium
34.93,1654,1,8,1,31.0,1,72.0,1.0,2810.37,288,1,High_Value_Premium
335.68,1792,1,40,2,24.0,3,142.0,1.0,1188.95,296,1,High_Value_Premium
423.96,173,1,36,0,43.0,0,75.0,1.0,8374.38,138,0,Low_Risk_Regular
361.38,386,0,25,2,72.0,2,71.0,3.0,4972.92,353,0,Low_Risk_Regular
220.82,2115,1,21,1,42.0,1,31.0,1.0,4298.13,121,0,Low_Risk_Regular
406.12,1222,1,15,0,42.0,0,106.0,1.0,10501.53,305,2,Medium_Risk_Standard
427.83,740,1,31,0,47.0,1,29.0,1.0,3293.06,206,1,High_Value_Premium
21.9,582,1,31,0,28.0,3,30.0,1.0,1052.27,291,1,High_Value_Premium
393.68,1494,1,36,0,55.0,0,141.0,1.0,10135.88,37,2,Medium_Risk_Standard
281.91,71,1,10,1,25.0,3,269.0,1.0,225.53,61,1,High_Value_Premium
239.85,147,1,40,0,70.0,2,50.0,1.0,1477.63,88,1,High_Value_Premium
237.84,1533,1,26,1,26.0,3,16.0,1.0,8932.39,186,0,Low_Risk_Regular
459.29,149,0,18,2,64.0,2,109.0,1.0,1006.12,284,1,High_Value_Premium
196.49,2074,1,28,1,41.0,1,65.0,1.0,7516.56,187,0,Low_Risk_Regular
21.23,1455,1,41,0,23.0,3,103.0,4.0,319.18,216,1,High_Value_Premium
95.23,1676,1,10,2,20.0,3,60.0,3.0,966.88,314,1,High_Value_Premium
344.87,1372,1,15,1,58.0,2,25.0,1.0,7447.44,297,0,Low_Risk_Regular
129.62,1072,0,38,0,23.0,3,124.0,1.0,620.28,28,1,High_Value_Premium
16.53,1161,1,15,0,21.0,3,220.0,1.0,707.95,126,1,High_Value_Premium
277.02,1821,0,10,0,46.0,0,227.0,1.0,8586.38,213,0,Low_Risk_Regular
13.02,948,1,5,1,51.0,0,42.0,1.0,6076.45,319,0,Low_Risk_Regular
199.02,167,1,22,0,22.0,3,185.0,1.0,793.63,119,1,High_Value_Premium
684.5,1209,1,13,1,29.0,0,76.0,1.0,6258.63,231,0,Low_Risk_Regular
1173.74,1545,0,41,2,61.0,0,61.0,1.0,10456.24,68,2,Medium_Risk_Standard
45.92,978,1,26,0,26.0,3,23.0,1.0,544.56,9,1,High_Value_Premium
761.73,1458,1,8,0,19.0,3,27.0,1.0,151.28,180,1,High_Value_Premium
331.38,855,1,24,0,42.0,1,122.0,1.0,844.55,135,1,High_Value_Premium
602.8,479,1,3,1,60.0,2,173.0,1.0,7417.69,273,0,Low_Risk_Regular
64.12,1268,0,16,1,57.0,0,222.0,1.0,1029.09,196,1,High_Value_Premium
94.64,766,0,27,0,28.0,3,144.0,1.0,586.76,147,1,High_Value_Premium
155.56,645,0,2,1,19.0,3,64.0,1.0,129.79,83,1,High_Value_Premium
301.39,1060,0,10,2,47.0,0,104.0,1.0,10548.58,59,2,Medium_Risk_Standard
136.31,1746,1,26,2,74.0,2,65.0,1.0,4384.95,138,0,Low_Risk_Regular
4.39,926,1,30,0,26.0,3,63.0,1.0,1429.61,324,1,High_Value_Premium
429.25,929,1,39,2,29.0,1,107.0,1.0,5019.68,133,0,Low_Risk_Regular
138.54,22,0,2,1,60.0,1,93.0,1.0,8274.77,162,0,Low_Risk_Regular
33.03,1266,1,42,1,21.0,3,28.0,1.0,935.88,214,1,High_Value_Premium
76.39,347,1,34,2,30.0,0,80.0,1.0,11584.32,275,2,Medium_Risk_Standard
25.32,411,1,28,0,19.0,3,25.0,1.0,1642.34,186,1,High_Value_Premium
330.91,403,1,18,0,36.0,1,28.0,1.0,6481.35,286,0,Low_Risk_Regular
153.55,1805,1,10,2,37.0,0,16.0,1.0,5619.91,75,0,Low_Risk_Regular
217.61,368,1,29,2,27.0,3,120.0,1.0,1661.1,287,1,High_Value_Premium
131.69,1658,0,10,1,53.0,1,59.0,1.0,2958.43,40,1,High_Value_Premium
953.17,1647,1,33,2,60.0,2,84.0,1.0,3506.11,145,1,High_Value_Premium
68.49,1730,1,26,2,67.0,2,49.0,1.0,6683.31,267,0,Low_Risk_Regular
1493.0,902,1,7,0,69.0,2,151.0,1.0,1619.16,44,1,High_Value_Premium
470.62,359,1,40,1,57.0,0,127.0,1.0,12470.62,19,2,Medium_Risk_Standard
385.35,1598,1,24,1,38.0,0,269.0,1.0,5184.13,348,0,Low_Risk_Regular
275.87,1373,1,39,0,25.0,3,112.0,1.0,1697.58,46,1,High_Value_Premium
90.94,1901,0,7,0,63.0,2,56.0,1.0,3896.08,357,1,High_Value_Premium
206.25,1594,1,3,0,74.0,2,56.0,1.0,3651.07,96,1,High_Value_Premium
116.76,88,1,30,0,51.0,1,212.0,1.0,4480.43,46,0,Low_Risk_Regular
91.5,501,1,29,0,47.0,0,77.0,1.0,667.66,93,1,High_Value_Premium
489.31,546,1,21,1,43.0,1,36.0,1.0,5595.22,358,0,Low_Risk_Regular
1664.33,1549,1,35,1,18.0,3,65.0,1.0,1588.31,44,1,High_Value_Premium
414.49,234,0,31,2,58.0,0,108.0,1.0,12709.58,165,2,Medium_Risk_Standard
28.38,1595,1,40,1,45.0,0,260.0,1.0,8892.62,209,0,Low_Risk_Regular
456.05,469,1,11,1,68.0,0,20.0,1.0,11729.51,253,2,Medium_Risk_Standard
54.84,722,1,18,2,52.0,2,124.0,1.0,3495.51,320,1,High_Value_Premium
29.92,2127,0,10,2,68.0,0,63.0,1.0,7855.01,232,0,Low_Risk_Regular
133.06,187,1,19,2,35.0,1,143.0,1.0,8843.44,210,0,Low_Risk_Regular
468.32,907,1,14,2,69.0,2,152.0,1.0,4710.04,24,0,Low_Risk_Regular
245.62,2036,1,35,1,23.0,3,127.0,1.0,1879.82,127,1,High_Value_Premium
981.9,1929,0,3,2,43.0,0,112.0,1.0,9018.33,30,2,Medium_Risk_Standard
83.6,2122,1,38,0,47.0,0,192.0,1.0,13899.24,176,2,Medium_Risk_Standard
331.22,830,0,28,1,61.0,0,161.0,1.0,12613.25,357,2,Medium_Risk_Standard
57.49,1850,0,11,2,24.0,3,177.0,1.0,765.15,310,1,High_Value_Premium
157.56,592,1,16,1,43.0,0,159.0,1.0,7541.16,82,0,Low_Risk_Regular
230.3,333,1,7,2,46.0,1,24.0,1.0,8356.88,118,0,Low_Risk_Regular
305.92,1984,1,12,0,72.0,2,88.0,1.0,1445.47,125,1,High_Value_Premium
942.7,1784,1,4,2,35.0,1,29.0,1.0,5141.32,286,0,Low_Risk_Regular
116.33,279,1,14,1,27.0,3,144.0,1.0,1696.15,139,1,High_Value_Premium
537.71,555,0,23,2,19.0,3,175.0,1.0,1806.08,59,1,High_Value_Premium
538.17,1561,0,42,1,27.0,1,252.0,1.0,5908.04,242,0,Low_Risk_Regular
219.44,1140,1,42,2,42.0,1,23.0,1.0,4207.27,195,0,Low_Risk_Regular
58.77,1107,1,22,2,27.0,1,191.0,1.0,7261.7,16,0,Low_Risk_Regular
403.01,1413,1,42,2,63.0,0,286.0,3.0,10513.52,189,2,Medium_Risk_Standard
719.76,531,1,37,1,19.0,3,190.0,1.0,690.52,301,1,High_Value_Premium
163.22,567,1,24,2,26.0,3,217.0,1.0,1788.27,93,1,High_Value_Premium
291.22,1776,0,3,2,41.0,1,100.0,1.0,3677.63,193,1,High_Value_Premium
56.52,1957,1,29,0,42.0,1,152.0,1.0,6911.2,147,0,Low_Risk_Regular
195.8,369,1,33,2,39.0,0,186.0,1.0,12027.68,36,2,Medium_Risk_Standard
66.76,656,0,2,1,36.0,0,44.0,1.0,184.72,274,1,High_Value_Premium
106.99,1897,1,29,1,38.0,1,152.0,1.0,5771.4,259,0,Low_Risk_Regular
655.81,715,1,29,0,55.0,2,164.0,2.0,4539.99,344,0,Low_Risk_Regular
107.1,964,0,30,2,25.0,3,175.0,1.0,193.8,309,1,High_Value_Premium
79.92,204,1,24,0,44.0,1,274.0,2.0,9138.76,171,2,Medium_Risk_Standard
235.34,1656,1,42,1,26.0,3,68.0,1.0,566.83,337,1,High_Value_Premium
86.35,1411,0,16,1,52.0,2,24.0,1.0,1550.48,227,1,High_Value_Premium
337.99,384,1,7,0,70.0,0,115.0,1.0,9038.63,13,2,Medium_Risk_Standard
577.13,1565,0,38,1,40.0,1,66.0,1.0,6640.51,139,0,Low_Risk_Regular
213.33,1361,1,29,0,52.0,2,161.0,1.0,5400.44,351,0,Low_Risk_Regular
883.92,1773,0,40,2,53.0,2,129.0,1.0,2342.64,284,1,High_Value_Premium
69.8,690,0,27,1,27.0,3,138.0,1.0,136.77,158,1,High_Value_Premium
768.94,1635,1,16,1,64.0,2,53.0,1.0,6860.18,74,0,Low_Risk_Regular
179.62,1838,1,40,2,24.0,3,119.0,1.0,409.26,318,1,High_Value_Premium
425.91,497,1,17,0,23.0,3,47.0,1.0,383.58,51,1,High_Value_Premium
263.34,416,1,10,0,64.0,2,55.0,1.0,2411.02,292,1,High_Value_Premium
113.03,461,0,40,2,36.0,0,12.0,1.0,6756.13,145,0,Low_Risk_Regular
11.02,1206,1,2,2,42.0,0,42.0,1.0,7879.66,59,0,Low_Risk_Regular
865.17,1994,1,15,1,24.0,3,161.0,1.0,9297.5,230,2,Medium_Risk_Standard
152.0,2045,1,0,0,51.0,1,63.0,1.0,7531.43,62,0,Low_Risk_Regular
270.39,935,1,17,0,25.0,3,104.0,1.0,899.15,76,1,High_Value_Premium
261.45,1738,0,28,2,50.0,1,96.0,1.0,6735.74,168,0,Low_Risk_Regular
99.98,530,0,42,2,73.0,2,152.0,1.0,3037.97,96,1,High_Value_Premium
400.69,542,1,19,2,32.0,1,26.0,1.0,9040.33,94,2,Medium_Risk_Standard
411.47,2078,1,13,0,26.0,3,120.0,1.0,796.63,287,1,High_Value_Premium
204.63,996,1,19,2,52.0,1,92.0,1.0,9199.52,211,2,Medium_Risk_Standard
421.56,1131,1,38,2,53.0,1,144.0,1.0,8037.87,274,0,Low_Risk_Regular
193.38,1137,1,22,0,18.0,3,285.0,1.0,1081.79,272,1,High_Value_Premium
377.04,463,1,6,0,34.0,1,64.0,1.0,3812.87,211,1,High_Value_Premium
54.1,790,0,4,1,28.0,1,17.0,1.0,940.91,36,1,High_Value_Premium
18.1,604,1,21,0,57.0,2,66.0,1.0,6474.34,18,0,Low_Risk_Regular
408.62,811,0,13,2,48.0,1,159.0,1.0,2498.48,45,1,High_Value_Premium
162.1,1959,1,3,1,64.0,0,221.0,1.0,9578.74,311,2,Medium_Risk_Standard
165.31,538,1,4,0,49.0,0,28.0,1.0,7346.66,229,0,Low_Risk_Regular
267.48,162,1,0,0,21.0,3,159.0,2.0,811.86,189,1,High_Value_Premium
856.9,466,1,27,1,36.0,1,150.0,1.0,8579.69,209,0,Low_Risk_Regular
271.22,539,0,21,0,45.0,0,87.0,1.0,6863.02,29,0,Low_Risk_Regular
307.68,110,0,11,2,75.0,2,162.0,1.0,2052.84,339,1,High_Value_Premium
348.17,743,1,12,0,21.0,3,181.0,1.0,1887.84,282,1,High_Value_Premium
557.78,854,0,31,1,26.0,3,102.0,1.0,1289.48,289,1,High_Value_Premium
325.6,1556,1,9,0,69.0,0,88.0,1.0,13777.1,265,2,Medium_Risk_Standard
235.83,1396,0,22,2,53.0,1,169.0,1.0,4120.75,150,0,Low_Risk_Regular
603.54,641,1,0,2,44.0,0,26.0,1.0,10517.47,105,2,Medium_Risk_Standard
270.25,1790,1,40,0,31.0,1,42.0,1.0,5414.97,264,0,Low_Risk_Regular
123.38,2132,1,34,2,59.0,0,40.0,1.0,13542.41,269,2,Medium_Risk_Standard
577.12,152,1,41,0,39.0,1,69.0,1.0,5265.88,266,0,Low_Risk_Regular
92.24,601,1,30,1,60.0,1,93.0,1.0,6937.48,163,0,Low_Risk_Regular
